City,State,Year,Filename,Training Accuracy,Training Confusion Matrix,Validation Accuracy,Validation Confusion Matrix
Chandigarh,Chandigarh,2019,Chandigarh_Chandigarh_NE,0.993673389,"[[67, 0, 0], [0, 14846, 305], [0, 47, 40373]]",0.992893547,"[[18, 0, 0], [0, 3847, 87], [0, 12, 9967]]"
Chandigarh,Chandigarh,2024,Chandigarh_Chandigarh_NE,0.994797667,"[[139, 0, 0], [0, 18637, 221], [0, 68, 36487]]",0.994578399,"[[35, 0, 0], [0, 4693, 58], [0, 18, 9214]]"
Chandigarh,Chandigarh,2019,Chandigarh_Chandigarh_E,0.99510779,"[[2852, 0, 0], [0, 21230, 180], [0, 93, 31448]]",0.995492595,"[[753, 0, 0], [0, 5206, 34], [0, 29, 7955]]"
Chandigarh,Chandigarh,2024,Chandigarh_Chandigarh_E,0.994718818,"[[2863, 0, 0], [0, 20800, 204], [0, 89, 31524]]",0.993103448,"[[770, 0, 0], [0, 5359, 79], [0, 19, 7983]]"
Chandigarh,Chandigarh,2019,Chandigarh_Chandigarh_SE,0.997031733,"[[0, 0, 0], [0, 35455, 73], [0, 92, 19968]]",0.996783647,"[[0, 0, 0], [0, 8918, 21], [0, 24, 5028]]"
Chandigarh,Chandigarh,2024,Chandigarh_Chandigarh_SE,0.996564316,"[[0, 2, 0], [0, 36333, 81], [0, 108, 19069]]",0.996370623,"[[0, 0, 0], [0, 9174, 21], [0, 30, 4827]]"
Chandigarh,Chandigarh,2019,Chandigarh_Chandigarh_S,0.996474503,"[[0, 1, 0], [0, 28136, 92], [0, 103, 27263]]",0.996213474,"[[0, 1, 0], [0, 7096, 23], [0, 29, 6848]]"
Chandigarh,Chandigarh,2024,Chandigarh_Chandigarh_S,0.996895914,"[[11, 0, 0], [0, 28011, 80], [0, 93, 27538]]",0.997193235,"[[1, 0, 0], [0, 6951, 22], [0, 17, 6904]]"
Chandigarh,Chandigarh,2019,Chandigarh_Chandigarh_SW,0.99573633,"[[0, 0, 0], [0, 34497, 124], [0, 115, 21319]]",0.995445164,"[[0, 0, 0], [0, 8619, 34], [0, 30, 5368]]"
Chandigarh,Chandigarh,2024,Chandigarh_Chandigarh_SW,0.996419665,"[[0, 0, 0], [0, 38336, 105], [0, 96, 17603]]",0.995283356,"[[0, 0, 0], [0, 9593, 31], [0, 35, 4334]]"
Chandigarh,Chandigarh,2019,Chandigarh_Chandigarh_W,0.995879687,"[[106, 0, 0], [0, 33554, 107], [0, 123, 21931]]",0.996569223,"[[28, 0, 0], [1, 8488, 21], [0, 26, 5427]]"
Chandigarh,Chandigarh,2024,Chandigarh_Chandigarh_W,0.996014868,"[[151, 0, 0], [5, 34319, 113], [0, 105, 21265]]",0.996316094,"[[39, 0, 0], [0, 8437, 32], [0, 19, 5317]]"
Chandigarh,Chandigarh,2019,Chandigarh_Chandigarh_NW,0.997319131,"[[6, 0, 0], [0, 19687, 85], [0, 65, 36109]]",0.998064377,"[[2, 0, 0], [0, 4952, 13], [0, 14, 8968]]"
